continente,fator_risco,p7,IA21,EPG
Asia,3.300000000000002,4.280741758241762,0.006384987619800288,0.027332483129935768
Asia,3.300000000000002,4.0128846153846185,0.006454389659145942,0.025900720964884324
Asia,3.300000000000002,4.708241758241761,0.00825884268213298,0.03888462799076788
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,0.0,0.0,0.0
Africa,3.300000000000002,5.65714285714286,0.0,0.0
Africa,3.300000000000002,5.65714285714286,0.0,0.0
Africa,3.300000000000002,5.65714285714286,0.030546099619554158,0.17280364927633504
Africa,3.300000000000002,5.65714285714286,0.03651751759029407,0.20658481379652086
Africa,3.300000000000002,5.65714285714286,0.03628784766834253,0.20528553823805215
Africa,3.300000000000002,3.8952380952380983,0.03215378907321491,0.1252466641042372
Africa,3.300000000000002,3.8952380952380983,0.03215378907321491,0.1252466641042372
Africa,3.300000000000002,3.8952380952380983,0.03215378907321491,0.1252466641042372
Africa,3.300000000000002,3.8952380952380983,0.03215378907321491,0.1252466641042372
Africa,3.300000000000002,3.8952380952380983,0.03215378907321491,0.1252466641042372
Africa,3.300000000000002,3.8952380952380983,0.03904388673176096,0.15208523498371662
Africa,3.300000000000002,3.8952380952380983,0.03904388673176096,0.15208523498371662
Africa,3.300000000000002,4.315384615384618,0.03559883790248793,0.15362267740996724
Africa,3.300000000000002,4.315384615384618,0.03559883790248793,0.15362267740996724
Africa,3.300000000000002,4.315384615384618,0.03559883790248793,0.15362267740996724
Africa,3.300000000000002,4.315384615384618,0.03559883790248793,0.15362267740996724
Africa,3.300000000000002,4.315384615384618,0.03559883790248793,0.15362267740996724
Africa,3.300000000000002,4.315384615384618,0.0406515761854217,0.17542718646170452
Africa,3.300000000000002,4.315384615384618,0.0406515761854217,0.17542718646170452
Africa,3.300000000000002,4.117142857142859,0.017914253912219732,0.07375554253573899
Africa,3.300000000000002,4.117142857142859,0.017914253912219732,0.07375554253573899
Africa,3.300000000000002,4.117142857142859,0.017914253912219732,0.07375554253573899
Africa,3.300000000000002,4.117142857142859,0.017914253912219732,0.07375554253573899
Africa,3.300000000000002,4.117142857142859,0.017914253912219732,0.07375554253573899
Africa,3.300000000000002,4.11714285714286,0.022966992195153503,0.09455838786633206
Africa,3.300000000000002,4.11714285714286,0.022966992195153503,0.09455838786633206
Africa,3.300000000000002,4.2428571428571455,0.01699557422441359,0.072109793495012
Africa,3.300000000000002,4.2428571428571455,0.01699557422441359,0.072109793495012
Africa,3.300000000000002,4.2428571428571455,0.01699557422441359,0.072109793495012
Africa,3.300000000000002,4.2428571428571455,0.01699557422441359,0.072109793495012
Africa,3.300000000000002,4.2428571428571455,0.01699557422441359,0.072109793495012
Africa,3.300000000000002,4.2428571428571455,0.020670292975638153,0.08770110019663623
Africa,3.300000000000002,4.2428571428571455,0.020670292975638153,0.08770110019663623
Africa,3.300000000000002,4.1142857142857165,0.013780195317092103,0.05669566073317897
Africa,3.300000000000002,4.1142857142857165,0.013780195317092103,0.05669566073317897
Africa,3.300000000000002,4.1142857142857165,0.013780195317092103,0.05669566073317897
Africa,3.300000000000002,4.1142857142857165,0.013780195317092103,0.05669566073317897
Africa,3.300000000000002,4.1142857142857165,0.013780195317092103,0.05669566073317897
Africa,3.300000000000002,4.1142857142857165,0.022966992195153503,0.0944927678886316
Africa,3.300000000000002,4.1142857142857165,0.022966992195153503,0.0944927678886316
Africa,3.300000000000002,4.950000000000003,0.017914253912219732,0.08867555686548773
Africa,3.300000000000002,4.979464285714289,0.018143923834171266,0.09034702073497608
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,0.0,0.0,0.0
Europa,3.300000000000002,8.275381547167985,0.0,0.0
Europa,3.300000000000002,8.015040395782059,0.0,0.0
Europa,3.300000000000002,7.528289504949534,1.1824147509964176,8.901560560423846
Europa,3.300000000000002,7.101200804176621,1.313941785096019,9.330564460965116
Europa,3.300000000000002,6.761811261297476,1.2957848544627406,8.76185262112487
Europa,3.300000000000002,6.557194657374353,1.2585852892628535,8.252788734604337
Europa,3.300000000000002,6.04967588305822,1.3241273803293214,8.010541478875355
Europa,3.300000000000002,5.5118009423842755,1.5459962156286498,8.521223398224516
Europa,3.300000000000002,4.992694241009467,1.5477676234953108,7.727530500245947
Europa,3.300000000000002,4.947297415612641,1.6788518056282467,8.30577919918124
Europa,3.300000000000002,4.601782529496252,1.7195941865614568,7.913198485541831
Europa,3.300000000000002,4.225525739116819,1.70985144329482,7.225021283708303
Europa,3.300000000000002,4.025812502995815,1.6358951648617106,6.5858072082906745
Europa,3.300000000000002,3.9388537739941683,1.7094085913281543,6.7331104812509555
Europa,3.300000000000002,4.054262325268752,2.041547566327148,8.276969383404264
Europa,3.300000000000002,4.833710178029488,2.1385321470268543,10.337044605126959
Europa,3.300000000000002,4.943310861352145,2.1429606666935075,10.593320739116448
Europa,3.300000000000002,4.864511341544222,2.0760900197270438,10.099163447028971
Europa,3.300000000000002,4.536472949556463,2.0216192278272085,9.171020941341355
Europa,3.300000000000002,5.261951312101071,2.374129393292807,12.492553276134807
Europa,3.300000000000002,6.232103504120455,2.4485285236925813,15.25948319244342
Europa,3.300000000000002,7.085590301683083,2.634526349692018,18.667174352906297
Europa,3.300000000000002,7.085590301683083,2.7027255525584786,19.150405963319407
Europa,3.300000000000002,6.722350162578113,2.7075969241917965,18.201414623536724
Europa,3.300000000000002,6.693082143993434,2.7332823382583857,18.29408321268982
Europa,3.300000000000002,6.7680596419879695,2.6079552316920984,17.650796551726675
Europa,3.300000000000002,6.094281606143686,2.440557188292606,14.873442781353381
Europa,3.300000000000002,6.882792028106065,2.7177825194250995,18.705931858825092
Europa,3.300000000000002,5.585122855173735,3.0508071983574236,17.039133010274597
Europa,3.300000000000002,4.356092711005974,3.153548854623779,13.737151179427883
Europa,3.300000000000002,4.2693651032962245,3.212448166190267,13.715114096880678
Europa,3.300000000000002,4.501437074922795,3.2691332179234287,14.715797470022183
Europa,3.300000000000002,4.706436430454481,3.1136921776239,14.654394297990267
Europa,3.300000000000002,4.647819174348141,3.0308788598574843,14.086976879972049
Europa,3.300000000000002,3.1686579685814302,3.1867627521236783,10.097761188495182
Europa,3.300000000000002,4.466327141513761,3.534844397922624,15.787771475469684
Europa,3.300000000000002,4.930517200393675,3.6522001690889345,18.00723575297368
Europa,3.300000000000002,4.973373715362532,3.4856878296227727,17.33562823180497
Europa,3.300000000000002,4.677595347527281,3.387374693023071,15.844768104416367
Europa,3.300000000000002,4.46903633296961,3.316518378356619,14.82164113183718
Europa,3.300000000000002,4.4253286882216365,3.316961230323284,14.678643690268563
Europa,3.300000000000002,4.561083300581754,3.7536132694552946,17.120542800154624
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,0.0,0.0,0.0
America do Sul,3.300000000000002,10.135714285714293,0.0,0.0
America do Sul,3.300000000000002,9.428571428571434,0.0,0.0
America do Sul,3.300000000000002,8.328571428571435,0.01347035343588181,0.1121888007588443
America do Sul,3.300000000000002,7.385714285714291,0.014218706404541913,0.10501530301640248
America do Sul,3.300000000000002,7.032142857142861,0.020953883122482815,0.14735069952917387
America do Sul,3.300000000000002,7.032142857142861,0.020953883122482815,0.14735069952917387
America do Sul,3.300000000000002,6.749285714285719,0.02170223609114292,0.14647459201800686
America do Sul,3.300000000000002,7.613571428571434,0.024695647965783322,0.18802207976234614
America do Sul,3.300000000000002,8.006428571428577,0.026192353903103524,0.20970721064277686
America do Sul,3.300000000000002,9.106428571428578,0.03816600140166514,0.3475559656213066
America do Sul,3.300000000000002,10.049285714285721,0.04115941327630553,0.4136227038459592
America do Sul,3.300000000000002,10.402857142857151,0.056126472649507556,0.5838756769053062
America do Sul,3.300000000000002,10.87428571428572,0.06061659046146815,0.6591621237038512
America do Sul,3.300000000000002,11.157142857142864,0.06959682608538936,0.776501731038416
America do Sul,3.300000000000002,11.47142857142858,0.08157047358395098,0.9357298612558955
America do Sul,3.300000000000002,11.550000000000008,0.08157047358395098,0.9421389698946344
America do Sul,3.300000000000002,11.550000000000008,0.1017760037377737,1.175512843171287
America do Sul,3.300000000000002,11.550000000000008,0.12796835764087722,1.4780345307521328
America do Sul,3.300000000000002,11.550000000000008,0.18035306544708427,2.0830779059138247
America do Sul,3.300000000000002,11.550000000000008,0.17960471247842416,2.0744344291258003
America do Sul,3.300000000000002,11.172857142857149,0.19008165403966557,2.123755166063179
America do Sul,3.300000000000002,10.184377880184337,0.19906188966358676,2.027321505877528
America do Sul,3.300000000000002,9.35635590216236,0.19906188966358676,1.8624938862494924
America do Sul,3.300000000000002,7.928974949781406,0.21552565497410897,1.7088975193249403
America do Sul,3.300000000000002,7.850403521209976,0.2828774221535181,2.220701910944779
America do Sul,3.300000000000002,7.235496688911842,0.28811589293413875,2.0846615893478395
America do Sul,3.300000000000002,6.626265919681073,0.3427456596463261,2.271123883633059
America do Sul,3.300000000000002,5.880299533126448,0.3360104829283852,1.9758422858893758
America do Sul,3.300000000000002,5.908461335481799,0.356964366050868,2.1091101549563254
America do Sul,3.300000000000002,5.815054742075206,0.3696863665180897,2.14974645870157
America do Sul,3.300000000000002,6.501619367925546,0.38166001401665134,2.4814081390933955
America do Sul,3.300000000000002,6.580190796496976,0.5477943730591937,3.604591491976937
America do Sul,3.300000000000002,7.1950976287951125,0.5485427260278537,3.946818467335817
America do Sul,3.300000000000002,6.9188625595165645,0.5477943730591937,3.7901139780731046
America do Sul,3.300000000000002,6.703722955287776,0.5328273136859917,3.5719266939611027
America do Sul,3.300000000000002,6.753326129890951,0.6660341421074896,4.497945775294012
America do Sul,3.300000000000002,7.562509803360339,0.6607956713268688,4.997273742427521
America do Sul,3.300000000000002,7.3786008551656765,0.6645374361701692,4.903356494814817
America do Sul,3.300000000000002,7.3786008551656765,0.8950301505174802,6.604070234007344
America do Sul,3.300000000000002,7.3786008551656765,0.8950301505174802,6.604070234007344
America do Sul,3.300000000000002,6.986531252017414,0.8688377966143769,6.070162418980294
America do Sul,3.300000000000002,6.9719065367252915,0.8186981477141501,5.707886967653171
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,0.0,0.0,0.0
America do Norte,3.300000000000002,7.129853479853486,,
America do Norte,3.300000000000002,6.158503401360549,,
America do Norte,3.300000000000002,6.0198479391756745,,
America do Norte,3.300000000000002,4.961065737770521,,
America do Norte,3.300000000000002,5.028786826205895,,
America do Norte,3.300000000000002,4.873757441034105,,
America do Norte,3.300000000000002,4.811436012462676,,
America do Norte,3.300000000000002,4.572095353122016,,
America do Norte,3.300000000000002,5.424112439026147,,
America do Norte,3.300000000000002,5.562767901211021,,
America do Norte,3.300000000000002,6.621550102616173,,
America do Norte,3.300000000000002,7.128148742071956,,
America do Norte,3.300000000000002,7.138243214026123,,
America do Norte,3.300000000000002,7.007913543696452,,
America do Norte,3.300000000000002,7.247254203037112,,
America do Norte,3.300000000000002,7.787073851826861,,
America do Norte,3.300000000000002,7.787073851826861,,
America do Norte,3.300000000000002,7.043264328017337,,
America do Norte,3.300000000000002,6.568992219173799,,
America do Norte,3.300000000000002,6.448943044696939,,
America do Norte,3.300000000000002,6.510849923944858,,
America do Norte,3.300000000000002,6.346691760679552,,
America do Norte,3.300000000000002,6.705875434148941,,
America do Norte,3.300000000000002,6.705875434148939,,
America do Norte,3.300000000000002,6.971323613420649,,
America do Norte,3.300000000000002,7.479790159532764,,
America do Norte,3.300000000000002,8.416866318000512,,
America do Norte,3.300000000000002,8.979640504812972,,
America do Norte,3.300000000000002,9.724245096649705,,
America do Norte,3.300000000000002,9.724245096649705,,
America do Norte,3.300000000000002,9.724245096649705,,
America do Norte,3.300000000000002,9.329780354230996,,
America do Norte,3.300000000000002,8.995953466967496,,
America do Norte,3.300000000000002,8.349648693871925,,
America do Norte,3.300000000000002,7.735245972221628,,
America do Norte,3.300000000000002,6.922196997681317,,
America do Norte,3.300000000000002,5.995286698677994,,
America do Norte,3.300000000000002,5.519896542615569,,
America do Norte,3.300000000000002,6.004776201000662,,
America do Norte,3.300000000000002,5.992547004928708,,
America do Norte,3.300000000000002,6.420681954902184,,
America do Norte,3.300000000000002,6.38744170676641,,
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,0.0,0.0,0.0
Asia,3.400000000000002,6.638095238095243,0.0,0.0
Asia,3.400000000000002,7.6095238095238145,0.0,0.0
Asia,3.400000000000002,8.0952380952381,0.0019306385490700474,0.01562897873056706
Asia,3.400000000000002,9.55238095238096,0.002002143680517086,0.01912523915770132
Asia,3.400000000000002,10.119047619047624,0.001716123154728931,0.017365531922852288
Asia,3.400000000000002,10.604761904761911,0.0018591334176230085,0.019715667243078296
Asia,3.400000000000002,10.604761904761911,0.0026456898635404355,0.02805691107668835
Asia,3.400000000000002,10.604761904761913,0.0029317103893285908,0.031090090652546556
Asia,3.400000000000002,10.604761904761913,0.0032892360465637846,0.034881565122369305
Asia,3.400000000000002,9.633333333333338,0.0036467617037989784,0.03513047107993018
Asia,3.400000000000002,8.419047619047623,0.0032177309151167456,0.027090229799649566
Asia,3.400000000000002,8.041269841269846,0.0032177309151167456,0.02587464256504991
Asia,3.400000000000002,8.110657596371889,0.003718266835246017,0.030157589152625768
Asia,3.400000000000002,7.382086167800457,0.0038612770981400948,0.028504280256224684
Asia,3.400000000000002,7.058276643990935,0.0038612770981400948,0.02725396195777932
Asia,3.400000000000002,5.302232687946978,0.004075792492481211,0.021610800182922763
Asia,3.400000000000002,4.559375545089834,0.004433318149716405,0.02021316235541989
Asia,3.400000000000002,4.267946973661262,0.004290307886822328,0.0183108065616384
Asia,3.400000000000002,4.171575091575095,0.004218802755375289,0.017599052490591936
Asia,3.400000000000002,3.7136159079016253,0.004361813018269366,0.01619809821193752
Asia,3.400000000000002,3.3736159079016246,0.004862348938398637,0.01640369772835022
Asia,3.400000000000002,2.786711145996862,0.005434389989974949,0.015144075156756965
Asia,3.400000000000002,3.377040816326533,0.0052198745956338315,0.017627729565561405
Asia,3.400000000000002,4.0713265306122475,0.005720410515763104,0.023289659098819613
Asia,3.400000000000002,4.945612244897963,0.005505895121421987,0.027230022331628537
Asia,3.400000000000002,5.379285714285717,0.005291379727080871,0.028463843374747187
Asia,3.400000000000002,5.28214285714286,0.0052198745956338315,0.02757212331050872
Asia,3.400000000000002,5.96214285714286,0.006363956698786453,0.037942818974836104
Asia,3.400000000000002,6.872857142857147,0.006792987487468685,0.04668723257458837
Asia,3.400000000000002,7.390952380952385,0.0060064310415512585,0.044393245807579584
Asia,3.400000000000002,6.839523809523814,0.006077936172998298,0.04157018916798791
Asia,3.400000000000002,6.013809523809527,0.00593492591010422,0.03569151396128868
Asia,3.400000000000002,5.61117794486216,0.005577400252869027,0.031295785288567315
Asia,3.400000000000002,6.008580542264757,0.0060064310415512585,0.03609012468471993
Asia,3.400000000000002,5.377151970836185,0.006935997750362763,0.03729591397307848
Asia,3.400000000000002,5.377151970836185,0.006935997750362763,0.03729591397307848
Asia,3.400000000000002,4.810485304169518,0.007007502881809801,0.03370948963187159
Asia,3.400000000000002,4.68191387559809,0.00707900801325684,0.03314330584273727
Asia,3.400000000000002,4.540247208931422,0.006935997750362763,0.03149114442723916
Asia,3.400000000000002,4.410461205461209,0.006578472093127569,0.02901409595794834
Asia,3.400000000000002,4.1344871794871825,0.006649977224574608,0.02749424557888547
Asia,3.400000000000002,4.850915750915754,0.008509110642197615,0.041276978840521276
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,0.0,0.0,0.0
Africa,3.400000000000002,5.828571428571432,0.0,0.0
Africa,3.400000000000002,5.828571428571432,0.0,0.0
Africa,3.400000000000002,5.828571428571432,0.03147173900196489,0.18343527875430976
Africa,3.400000000000002,5.828571428571432,0.03762410903242419,0.21929480693184397
Africa,3.400000000000002,5.828571428571432,0.03738747941586806,0.21791559430963112
Africa,3.400000000000002,4.013275613275616,0.033128146317857786,0.13295238173048504
Africa,3.400000000000002,4.013275613275616,0.033128146317857786,0.13295238173048504
Africa,3.400000000000002,4.013275613275616,0.033128146317857786,0.13295238173048504
Africa,3.400000000000002,4.013275613275616,0.033128146317857786,0.13295238173048504
Africa,3.400000000000002,4.013275613275616,0.033128146317857786,0.13295238173048504
Africa,3.400000000000002,4.013275613275616,0.04022703481454159,0.16144217781558895
Africa,3.400000000000002,4.013275613275616,0.04022703481454159,0.16144217781558895
Africa,3.400000000000002,4.446153846153849,0.03667759056619969,0.16307421036356487
Africa,3.400000000000002,4.446153846153849,0.03667759056619969,0.16307421036356487
Africa,3.400000000000002,4.446153846153849,0.03667759056619969,0.16307421036356487
Africa,3.400000000000002,4.446153846153849,0.03667759056619969,0.16307421036356487
Africa,3.400000000000002,4.446153846153849,0.03667759056619969,0.16307421036356487
Africa,3.400000000000002,4.446153846153849,0.04188344213043448,0.18622022731839344
Africa,3.400000000000002,4.446153846153849,0.04188344213043448,0.18622022731839344
Africa,3.400000000000002,4.241904761904764,0.018457110091377904,0.0782933031876164
Africa,3.400000000000002,4.241904761904764,0.018457110091377904,0.0782933031876164
Africa,3.400000000000002,4.241904761904764,0.018457110091377904,0.0782933031876164
Africa,3.400000000000002,4.241904761904764,0.018457110091377904,0.0782933031876164
Africa,3.400000000000002,4.241904761904764,0.018457110091377904,0.0782933031876164
Africa,3.400000000000002,4.241904761904765,0.023662961655612703,0.10037602972771338
Africa,3.400000000000002,4.241904761904765,0.023662961655612703,0.10037602972771338
Africa,3.400000000000002,4.3714285714285745,0.017510591625153397,0.07654630053281347
Africa,3.400000000000002,4.3714285714285745,0.017510591625153397,0.07654630053281347
Africa,3.400000000000002,4.3714285714285745,0.017510591625153397,0.07654630053281347
Africa,3.400000000000002,4.3714285714285745,0.017510591625153397,0.07654630053281347
Africa,3.400000000000002,4.3714285714285745,0.017510591625153397,0.07654630053281347
Africa,3.400000000000002,4.3714285714285745,0.021296665490051433,0.09309685199936776
Africa,3.400000000000002,4.3714285714285745,0.021296665490051433,0.09309685199936776
Africa,3.400000000000002,4.238961038961041,0.014197776993367621,0.06018382351474278
Africa,3.400000000000002,4.238961038961041,0.014197776993367621,0.06018382351474278
Africa,3.400000000000002,4.238961038961041,0.014197776993367621,0.06018382351474278
Africa,3.400000000000002,4.238961038961041,0.014197776993367621,0.06018382351474278
Africa,3.400000000000002,4.238961038961041,0.014197776993367621,0.06018382351474278
Africa,3.400000000000002,4.238961038961041,0.023662961655612703,0.10030637252457131
Africa,3.400000000000002,4.238961038961041,0.023662961655612703,0.10030637252457131
Africa,3.400000000000002,5.100000000000003,0.018457110091377904,0.09413126146602736
Africa,3.400000000000002,5.130357142857146,0.01869373970793403,0.09590556103731161
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,0.0,0.0,0.0
Europa,3.400000000000002,8.526150684960955,0.0,0.0
Europa,3.400000000000002,8.257920407775455,0.0,0.0
Europa,3.400000000000002,7.756419489948005,1.2182455010266122,9.449223147704288
Europa,3.400000000000002,7.316388707333489,1.3537582028262016,9.9046212276177
Europa,3.400000000000002,6.966714632851946,1.3350510621737328,9.300919770450276
Europa,3.400000000000002,6.755897525779637,1.296724237422334,8.760536067220032
Europa,3.400000000000002,6.232999394666045,1.364252452460513,8.503384710358045
Europa,3.400000000000002,5.678825213365617,1.5928445857992148,9.045485994809495
Europa,3.400000000000002,5.143988005888541,1.5946696726921386,8.202961669682567
Europa,3.400000000000002,5.097215519116054,1.7297261027684967,8.816786734851712
Europa,3.400000000000002,4.7412304849355325,1.7717031013057434,8.400052754165616
Europa,3.400000000000002,4.3535719736355105,1.761665123394663,7.669535908142148
Europa,3.400000000000002,4.147806821268416,1.6854677456150957,6.990994612290193
Europa,3.400000000000002,4.058212979266719,1.7612088516714317,7.147360621052439
Europa,3.400000000000002,4.177118759367804,2.1034126440946372,8.786204414339144
Europa,3.400000000000002,4.9801862440303815,2.2033361514822136,10.973024392586561
Europa,3.400000000000002,5.093108160180997,2.2078988687145227,11.245067745104327
Europa,3.400000000000002,5.011920776136471,2.139001838506651,10.720507754605592
Europa,3.400000000000002,4.673941826815749,2.082880416549245,9.735261899164929
Europa,3.400000000000002,5.42140438216474,2.446072708241074,13.26114929955173
Europa,3.400000000000002,6.420955125457438,2.522726357743872,16.19831273688209
Europa,3.400000000000002,7.3003051593098425,2.7143604815008673,19.81565982732753
Europa,3.400000000000002,7.3003051593098425,2.784626326878432,20.328621940860636
Europa,3.400000000000002,6.926057743262299,2.789645315833972,19.32124454068728
Europa,3.400000000000002,6.895902815023538,2.816109075781367,19.419614503094063
Europa,3.400000000000002,6.9731523584118476,2.6869841781070107,18.73675005858222
Europa,3.400000000000002,6.278956806329858,2.514513466725715,15.788521446505515
Europa,3.400000000000002,7.091361483503219,2.8001395654682844,19.85680186299523
Europa,3.400000000000002,5.754369002300211,3.1432559013379517,18.08745432495632
Europa,3.400000000000002,4.488095520430398,3.24911094112753,14.582320260255862
Europa,3.400000000000002,4.3987398033961105,3.309795080317245,14.558927360876092
Europa,3.400000000000002,4.637844259011365,3.368197860890805,15.62117711234678
Europa,3.400000000000002,4.849055716225829,3.208046486036745,15.555996151034662
Europa,3.400000000000002,4.788662179631418,3.1227236737925597,14.953668754130106
Europa,3.400000000000002,3.264677907023292,3.2833313203698506,10.719019223049065
Europa,3.400000000000002,4.6016703882262995,3.6419608948293702,16.75910360481447
Europa,3.400000000000002,5.079926812526817,3.762872901485569,19.11511894438712
Europa,3.400000000000002,5.1240820097674575,3.5913147335507354,18.402191217600134
Europa,3.400000000000002,4.819340661088714,3.490022410993467,16.819606913411683
Europa,3.400000000000002,4.604461676392932,3.4170189352765163,15.733532734989698
